"","x","y","Date","Ignitions","AR","AT","AVPD","Area"
"2832",148.9,-35.3,"2017_12",0,139.100006103516,27.067741394043,2.17793726921082,0.97
"2833",148.9,-35.3,"2018_01",0,66,30.6354846954346,3.06371831893921,0.97
"2834",148.9,-35.3,"2018_02",0,71.0999984741211,28.5714282989502,2.66411972045898,0.97
"2835",148.9,-35.3,"2018_03",0,8.89999961853027,26.3032264709473,2.27985692024231,0.97
"2836",148.9,-35.3,"2018_04",0,27.5,24.4266662597656,1.97167003154755,0.97
"2837",148.9,-35.3,"2018_05",0,29.3999996185303,16.2419357299805,1.04543960094452,0.97
"2838",148.9,-35.3,"2018_06",0,47.4000015258789,12.0733337402344,0.634904325008392,0.97
"2839",148.9,-35.3,"2018_07",0,17.3999996185303,11.8677415847778,0.753495037555695,0.97
"2840",148.9,-35.3,"2018_08",0,48.9000015258789,12.4774188995361,0.768844723701477,0.97
"2841",148.9,-35.3,"2018_09",0,31.5,17.1366672515869,1.22480273246765,0.97
"2842",148.9,-35.3,"2018_10",0,24.1000003814697,22.1838703155518,1.7432427406311,0.97
"2843",148.9,-35.3,"2018_11",0,92.4000015258789,23.5499992370605,1.85912799835205,0.97
"2844",148.9,-35.3,"2018_12",0,110.599998474121,28.9903221130371,2.72837233543396,0.97
"2845",148.9,-35.3,"2019_01",0,54,34.2709693908691,3.77169680595398,0.97
"2846",148.9,-35.3,"2019_02",0,28.2999992370605,28.8464279174805,2.65844082832336,0.97
"2847",148.9,-35.3,"2019_03",0,89.6999969482422,25.2064514160156,1.89639842510223,0.97
"2848",148.9,-35.3,"2019_04",0,19.1000003814697,22.0066661834717,1.51225650310516,0.97
"2849",148.9,-35.3,"2019_05",0,85.0999984741211,15.512903213501,0.894704103469849,0.97
"2850",148.9,-35.3,"2019_06",0,30.2000007629395,12.7733335494995,0.725501298904419,0.97
"2851",148.9,-35.3,"2019_07",0,19.6000003814697,12.3935480117798,0.714609622955322,0.97
"2852",148.9,-35.3,"2019_08",0,59.9000015258789,12.9419355392456,0.831736326217651,0.97
"2853",148.9,-35.3,"2019_09",0,37.5999984741211,17.6499996185303,1.28938245773315,0.97
"2854",148.9,-35.3,"2019_10",0,27.5,22.8193550109863,1.97308743000031,0.97
"2855",148.9,-35.3,"2019_11",1,20.3999996185303,25.546667098999,2.48908305168152,0.97
"2856",148.9,-35.3,"2019_12",0,2.90000009536743,31.1258068084717,3.6553168296814,0.97
"2857",148.9,-35.3,"2020_01",0,22.3999996185303,31.4677410125732,3.35506939888,0.97
"2858",148.9,-35.3,"2020_02",0,136.199996948242,27.2999992370605,2.20458912849426,0.97
"2859",148.9,-35.3,"2020_03",0,103.699996948242,23.2645168304443,1.58357465267181,0.97
"2860",148.9,-35.3,"2020_04",0,127.199996948242,18.2266674041748,0.96555483341217,0.97
"2861",148.9,-35.3,"2020_05",0,50.7000007629395,14.2935485839844,0.782491564750671,0.97
"2862",148.9,-35.3,"2020_06",0,55.5,12.5933332443237,0.644380390644073,0.97
"2863",148.9,-35.3,"2020_07",0,39.4000015258789,12.3903226852417,0.675763010978699,0.97
"2864",148.9,-35.3,"2020_08",0,159.699996948242,11.8774194717407,0.646549463272095,0.97
"2865",148.9,-35.3,"2020_09",0,68.0999984741211,16.906665802002,0.996343851089478,0.97
"2866",148.9,-35.3,"2020_10",0,169,20.0225811004639,1.20897197723389,0.97
"2867",148.9,-35.3,"2020_11",0,98.0999984741211,24.9033336639404,1.91724228858948,0.97
"2868",148.9,-35.3,"2020_12",0,40.9000015258789,25.1419353485107,1.94391024112701,0.97
"2869",148.9,-35.3,"2021_01",0,111.5,27.6193542480469,2.46426820755005,0.97
"2870",148.9,-35.3,"2021_02",0,97.1999969482422,25.875,1.92668473720551,0.97
"2871",148.9,-35.3,"2021_03",0,163.100006103516,22.525806427002,1.50039899349213,0.97
"2872",148.9,-35.3,"2021_04",0,2.79999995231628,20.1800003051758,1.39719295501709,0.97
"2873",148.9,-35.3,"2021_05",0,66.8000030517578,15.6419353485107,0.881253957748413,0.97
"2874",148.9,-35.3,"2021_06",0,122.5,11.9333333969116,0.574941217899323,0.97
"2875",148.9,-35.3,"2021_07",0,124.300003051758,10.7258062362671,0.529061496257782,0.97
"2876",148.9,-35.3,"2021_08",0,56.0999984741211,13.6935482025146,0.784099876880646,0.97
"2877",148.9,-35.3,"2021_09",0,132.600006103516,16.5733337402344,1.02033710479736,0.97
"2878",148.9,-35.3,"2021_10",0,72.8000030517578,18.6322574615479,1.18455910682678,0.97
"2879",148.9,-35.3,"2021_11",0,220.399993896484,19.7533340454102,1.11109447479248,0.97
"2880",148.9,-35.3,"2021_12",0,15.8000001907349,24.7000007629395,1.80078816413879,0.97
"2881",148.95,-35.3,"2012_01",0,119.800003051758,27.3806457519531,2.22288990020752,0.97
"2882",148.95,-35.3,"2012_02",0,104.300003051758,25.2103443145752,1.71247112751007,0.97
"2883",148.95,-35.3,"2012_03",0,287.299987792969,22.2999992370605,1.38087356090546,0.97
"2884",148.95,-35.3,"2012_04",0,24.8999996185303,20.2700004577637,1.2050176858902,0.97
"2885",148.95,-35.3,"2012_05",0,32.4000015258789,15.4225807189941,0.951879262924194,0.97
"2886",148.95,-35.3,"2012_06",0,43.9000015258789,12.7299995422363,0.658615291118622,0.97
"2887",148.95,-35.3,"2012_07",0,46.0999984741211,12.7548389434814,0.741418540477753,0.97
"2888",148.95,-35.3,"2012_08",0,46.9000015258789,13.1870965957642,0.83998304605484,0.97
"2889",148.95,-35.3,"2012_09",0,47.7000007629395,17.8033332824707,1.19811451435089,0.97
"2890",148.95,-35.3,"2012_10",1,48.4000015258789,21.1322574615479,1.60443210601807,0.97
"2891",148.95,-35.3,"2012_11",0,30.7999992370605,25.6499996185303,2.07909917831421,0.97
"2892",148.95,-35.3,"2012_12",0,36.5999984741211,27.7000007629395,2.41751170158386,0.97
"2893",148.95,-35.3,"2013_01",1,50.7000007629395,32.6161308288574,3.52274870872498,0.97
"2894",148.95,-35.3,"2013_02",0,76.5,27.9464282989502,2.25177788734436,0.97
"2895",148.95,-35.3,"2013_03",0,31.6000003814697,25.6645164489746,1.99471068382263,0.97
"2896",148.95,-35.3,"2013_04",0,17.2000007629395,22.0866661071777,1.58816993236542,0.97
"2897",148.95,-35.3,"2013_05",0,19.7000007629395,16.8774185180664,1.06791722774506,0.97
"2898",148.95,-35.3,"2013_06",0,83.8000030517578,13.4133329391479,0.697771430015564,0.97
"2899",148.95,-35.3,"2013_07",0,57.0999984741211,13.0516128540039,0.668586909770966,0.97
"2900",148.95,-35.3,"2013_08",0,37.5,14.2129030227661,0.813365876674652,0.97
"2901",148.95,-35.3,"2013_09",0,82,19.5200004577637,1.32190465927124,0.97
"2902",148.95,-35.3,"2013_10",0,14.3999996185303,21.6870975494385,1.77426016330719,0.97
"2903",148.95,-35.3,"2013_11",0,76.8000030517578,24.0100002288818,2.01000618934631,0.97
"2904",148.95,-35.3,"2013_12",2,17.1000003814697,28.9161281585693,2.83596181869507,0.97
"2905",148.95,-35.3,"2014_01",0,11.1999998092651,31.7838706970215,3.61454319953918,0.97
"2906",148.95,-35.3,"2014_02",0,120.099998474121,29.6392860412598,2.87297916412354,0.97
"2907",148.95,-35.3,"2014_03",0,81.3000030517578,24.4290313720703,1.54234004020691,0.97
"2908",148.95,-35.3,"2014_04",0,97.5,19.6200008392334,1.0626015663147,0.97
"2909",148.95,-35.3,"2014_05",0,22.6000003814697,17.1258068084717,0.98107635974884,0.97
"2910",148.95,-35.3,"2014_06",0,78.5999984741211,12.8699998855591,0.611259818077087,0.97
"2911",148.95,-35.3,"2014_07",0,25.7000007629395,11.8225803375244,0.645826160907745,0.97
"2912",148.95,-35.3,"2014_08",0,40.5,14.1064519882202,0.891448855400085,0.97
"2913",148.95,-35.3,"2014_09",0,37.5,17.8700008392334,1.15837907791138,0.97
"2914",148.95,-35.3,"2014_10",0,48.4000015258789,22.8161296844482,1.83578407764435,0.97
"2915",148.95,-35.3,"2014_11",0,34.2999992370605,27.656665802002,2.60775804519653,0.97
"2916",148.95,-35.3,"2014_12",0,111.199996948242,27.7096767425537,2.30263829231262,0.97
"2917",148.95,-35.3,"2015_01",0,111.199996948242,27.4612903594971,2.15338253974915,0.97
"2918",148.95,-35.3,"2015_02",0,58.5,28.1107139587402,2.28281569480896,0.97
"2919",148.95,-35.3,"2015_03",0,10.1000003814697,26.0096778869629,2.22415232658386,0.97
"2920",148.95,-35.3,"2015_04",0,110.699996948242,19.1966667175293,1.10663878917694,0.97
"2921",148.95,-35.3,"2015_05",0,19.7000007629395,15.7935485839844,0.934839248657227,0.97
"2922",148.95,-35.3,"2015_06",0,89.1999969482422,13.1400003433228,0.759125411510468,0.97
"2923",148.95,-35.3,"2015_07",0,49.5999984741211,10.9548387527466,0.61216801404953,0.97
"2924",148.95,-35.3,"2015_08",0,89.6999969482422,13.1645164489746,0.73800003528595,0.97
"2925",148.95,-35.3,"2015_09",0,14.3999996185303,17.2733325958252,1.14400231838226,0.97
"2926",148.95,-35.3,"2015_10",0,19.3999996185303,24.8677425384521,1.99403834342957,0.97
"2927",148.95,-35.3,"2015_11",0,98.3000030517578,25.0100002288818,1.93608450889587,0.97
"2928",148.95,-35.3,"2015_12",0,26,29.1903228759766,2.8927686214447,0.97
"2929",148.95,-35.3,"2016_01",0,119.699996948242,28.5225811004639,2.54354310035706,0.97
"2930",148.95,-35.3,"2016_02",0,34.4000015258789,29.7068958282471,2.7238233089447,0.97
"2931",148.95,-35.3,"2016_03",0,53.0999984741211,27.6419353485107,2.32570385932922,0.97
"2932",148.95,-35.3,"2016_04",0,6.30000019073486,23.7433338165283,1.77454888820648,0.97
"2933",148.95,-35.3,"2016_05",0,80,16.8225803375244,0.949551939964294,0.97
"2934",148.95,-35.3,"2016_06",0,162.399993896484,12.539999961853,0.589968740940094,0.97
"2935",148.95,-35.3,"2016_07",0,104,12.3354835510254,0.601316511631012,0.97
"2936",148.95,-35.3,"2016_08",0,57.2999992370605,14.0322580337524,0.809411227703094,0.97
"2937",148.95,-35.3,"2016_09",0,197,15.6199998855591,0.79539942741394,0.97
"2938",148.95,-35.3,"2016_10",0,63.0999984741211,18.3774185180664,1.20194339752197,0.97
"2939",148.95,-35.3,"2016_11",0,82,24.7999992370605,1.98012578487396,0.97
"2940",148.95,-35.3,"2016_12",0,68.8000030517578,28.5806446075439,2.49866890907288,0.97
"2941",148.95,-35.3,"2017_01",0,15.8999996185303,32.474193572998,3.33957529067993,0.97
"2942",148.95,-35.3,"2017_02",0,14.3999996185303,29.8607139587402,2.84829258918762,0.97
"2943",148.95,-35.3,"2017_03",1,87.8000030517578,26.054838180542,1.87420058250427,0.97
"2944",148.95,-35.3,"2017_04",0,54.2000007629395,19.9133338928223,1.23973035812378,0.97
"2945",148.95,-35.3,"2017_05",0,68.5999984741211,16.1548385620117,0.949366390705109,0.97
"2946",148.95,-35.3,"2017_06",0,3.59999990463257,13.3000001907349,0.792817175388336,0.97
"2947",148.95,-35.3,"2017_07",0,28.2000007629395,12.251612663269,0.730548322200775,0.97
"2948",148.95,-35.3,"2017_08",0,80.9000015258789,13.3903226852417,0.836161017417908,0.97
"2949",148.95,-35.3,"2017_09",0,28.3999996185303,17.5566673278809,1.34388303756714,0.97
"2950",148.95,-35.3,"2017_10",0,57.9000015258789,22.8193550109863,1.70544695854187,0.97
"2951",148.95,-35.3,"2017_11",0,98.1999969482422,24.2866668701172,1.87054657936096,0.97
"2952",148.95,-35.3,"2017_12",0,132.5,27.6483879089355,2.26681303977966,0.97
"2953",148.95,-35.3,"2018_01",1,50.7000007629395,31.1967735290527,3.17341470718384,0.97
"2954",148.95,-35.3,"2018_02",0,76.5,29.1214294433594,2.76104140281677,0.97
"2955",148.95,-35.3,"2018_03",0,6.80000019073486,26.8548393249512,2.35783720016479,0.97
"2956",148.95,-35.3,"2018_04",0,24.7999992370605,25.0300006866455,2.05535483360291,0.97
"2957",148.95,-35.3,"2018_05",0,22.7000007629395,16.974193572998,1.11194145679474,0.97
"2958",148.95,-35.3,"2018_06",0,37,12.8533334732056,0.683156251907349,0.97
"2959",148.95,-35.3,"2018_07",0,11.8999996185303,12.722580909729,0.821568071842194,0.97
"2960",148.95,-35.3,"2018_08",0,43.5999984741211,13.3354835510254,0.835130453109741,0.97
"2961",148.95,-35.3,"2018_09",0,28.3999996185303,17.8066673278809,1.28787291049957,0.97
"2962",148.95,-35.3,"2018_10",0,25.2999992370605,22.7419357299805,1.80751192569733,0.97
"2963",148.95,-35.3,"2018_11",0,82,24.236665725708,1.95457553863525,0.97
"2964",148.95,-35.3,"2018_12",0,118.199996948242,29.5193557739258,2.81473803520203,0.97
"2965",148.95,-35.3,"2019_01",0,61.9000015258789,34.7225799560547,3.87070798873901,0.97
"2966",148.95,-35.3,"2019_02",0,30.3999996185303,29.4249992370605,2.75840473175049,0.97
"2967",148.95,-35.3,"2019_03",0,81.1999969482422,25.8612899780273,1.99077868461609,0.97
"2968",148.95,-35.3,"2019_04",0,14.8000001907349,22.6100006103516,1.58151888847351,0.97
"2969",148.95,-35.3,"2019_05",0,63.2999992370605,16.2258071899414,0.952649891376495,0.97
"2970",148.95,-35.3,"2019_06",0,22.8999996185303,13.4733333587646,0.775268852710724,0.97
"2971",148.95,-35.3,"2019_07",0,13.5,13.1774196624756,0.772310554981232,0.97
"2972",148.95,-35.3,"2019_08",0,43.5999984741211,13.709677696228,0.889687597751617,0.97
"2973",148.95,-35.3,"2019_09",0,31.2999992370605,18.3766670227051,1.36210429668427,0.97
"2974",148.95,-35.3,"2019_10",0,22.2000007629395,23.445161819458,2.05714893341064,0.97
"2975",148.95,-35.3,"2019_11",0,18.8999996185303,26.2466659545898,2.59606170654297,0.97
"2976",148.95,-35.3,"2019_12",0,2.70000004768372,31.6677417755127,3.76429581642151,0.97
"2977",148.95,-35.3,"2020_01",1,21.7000007629395,31.9258060455322,3.44474029541016,0.97
"2978",148.95,-35.3,"2020_02",0,137.199996948242,27.8724136352539,2.29876470565796,0.97
"2979",148.95,-35.3,"2020_03",0,109.099998474121,23.8129024505615,1.64875519275665,0.97
"2980",148.95,-35.3,"2020_04",0,117.599998474121,18.8833332061768,1.01846766471863,0.97
"2981",148.95,-35.3,"2020_05",0,40,15.0193548202515,0.839731156826019,0.97
"2982",148.95,-35.3,"2020_06",0,51.5,13.3233337402344,0.694662511348724,0.97
"2983",148.95,-35.3,"2020_07",0,33.5999984741211,13.0483875274658,0.714759349822998,0.97
"2984",148.95,-35.3,"2020_08",0,145.699996948242,12.6290321350098,0.694557845592499,0.97
"2985",148.95,-35.3,"2020_09",0,59.4000015258789,17.5699996948242,1.05313193798065,0.97
"2986",148.95,-35.3,"2020_10",0,153.199996948242,20.6129035949707,1.26669108867645,0.97
"2987",148.95,-35.3,"2020_11",0,92.6999969482422,25.4300003051758,1.99521207809448,0.97
"2988",148.95,-35.3,"2020_12",0,40.5999984741211,25.6935482025146,2.0173442363739,0.97
"2989",148.95,-35.3,"2021_01",0,95.3000030517578,28.1774196624756,2.55838871002197,0.97
"2990",148.95,-35.3,"2021_02",0,104.300003051758,26.4285717010498,2.00751686096191,0.97
"2991",148.95,-35.3,"2021_03",0,160.5,23.1612911224365,1.57255148887634,0.97
"2992",148.95,-35.3,"2021_04",0,1.60000002384186,20.8299999237061,1.46690344810486,0.97
"2993",148.95,-35.3,"2021_05",0,58.2000007629395,16.3290328979492,0.933582842350006,0.97
"2994",148.95,-35.3,"2021_06",0,112.800003051758,12.6833333969116,0.621395349502563,0.97
"2995",148.95,-35.3,"2021_07",0,98.5999984741211,11.5161294937134,0.576653957366943,0.97
"2996",148.95,-35.3,"2021_08",0,50.2000007629395,14.487096786499,0.848032057285309,0.97
"2997",148.95,-35.3,"2021_09",0,120.300003051758,17.2700004577637,1.08183264732361,0.97
"2998",148.95,-35.3,"2021_10",0,63.0999984741211,19.2677421569824,1.24426901340485,0.97
"2999",148.95,-35.3,"2021_11",0,216.300003051758,20.3500003814697,1.16869878768921,0.97
"3000",148.95,-35.3,"2021_12",0,15,25.1714286804199,1.85988521575928,0.97
"3001",149,-35.3,"2012_01",0,103.599998474121,26.9967746734619,2.16404247283936,0.98
"3002",149,-35.3,"2012_02",0,103.599998474121,24.8068962097168,1.65912306308746,0.98
"3003",149,-35.3,"2012_03",0,270.200012207031,21.9612903594971,1.34409999847412,0.98
"3004",149,-35.3,"2012_04",0,33.2999992370605,19.9766674041748,1.1770738363266,0.98
"3005",149,-35.3,"2012_05",0,32,15.209677696228,0.940522074699402,0.98
"3006",149,-35.3,"2012_06",0,39.7999992370605,12.4733333587646,0.645043432712555,0.98
"3007",149,-35.3,"2012_07",0,45.7000007629395,12.4838705062866,0.725215971469879,0.98
"3008",149,-35.3,"2012_08",0,37.7000007629395,12.9483871459961,0.830061733722687,0.98
"3009",149,-35.3,"2012_09",0,45.4000015258789,17.546667098999,1.18405342102051,0.98
"3010",149,-35.3,"2012_10",0,51.4000015258789,20.8193550109863,1.58292746543884,0.98
"3011",149,-35.3,"2012_11",0,30.2999992370605,25.3466663360596,2.0497784614563,0.98
"3012",149,-35.3,"2012_12",0,37.2000007629395,27.3709678649902,2.37795281410217,0.98
"3013",149,-35.3,"2013_01",1,62.2999992370605,32.2870979309082,3.46295976638794,0.98
"3014",149,-35.3,"2013_02",0,75.9000015258789,27.4464282989502,2.17265224456787,0.98
"3015",149,-35.3,"2013_03",0,28.2999992370605,25.3032264709473,1.9458783864975,0.98
"3016",149,-35.3,"2013_04",0,16.8999996185303,21.7333335876465,1.55288076400757,0.98
"3017",149,-35.3,"2013_05",0,14.6999998092651,16.6290321350098,1.05365562438965,0.98
"3018",149,-35.3,"2013_06",0,80.6999969482422,13.1566667556763,0.685969173908234,0.98
"3019",149,-35.3,"2013_07",0,57,12.777419090271,0.656077206134796,0.98
"3020",149,-35.3,"2013_08",0,27,13.9451608657837,0.802097201347351,0.98
"3021",149,-35.3,"2013_09",0,79.5,19.2866668701172,1.30767369270325,0.98
"3022",149,-35.3,"2013_10",0,12.8999996185303,21.4387092590332,1.75196659564972,0.98
"3023",149,-35.3,"2013_11",0,84.0999984741211,23.6666660308838,1.96952795982361,0.98
"3024",149,-35.3,"2013_12",0,17.2999992370605,28.5806446075439,2.78010845184326,0.98
"3025",149,-35.3,"2014_01",0,9.5,31.4516124725342,3.54929661750793,0.98
"3026",149,-35.3,"2014_02",0,111.199996948242,29.2928562164307,2.81746935844421,0.98
"3027",149,-35.3,"2014_03",0,68.8000030517578,24.0870971679688,1.5033985376358,0.98
"3028",149,-35.3,"2014_04",0,87,19.3033332824707,1.03573226928711,0.98
"3029",149,-35.3,"2014_05",0,22.3999996185303,16.9129028320312,0.966646552085876,0.98
"3030",149,-35.3,"2014_06",0,62.2999992370605,12.6199998855591,0.596353650093079,0.98
"3031",149,-35.3,"2014_07",0,22.6000003814697,11.5903224945068,0.635392546653748,0.98
"3032",149,-35.3,"2014_08",0,40.5999984741211,13.7806453704834,0.870130956172943,0.98
"3033",149,-35.3,"2014_09",0,35.4000015258789,17.5633335113525,1.1350759267807,0.98
"3034",149,-35.3,"2014_10",0,51.4000015258789,22.512903213501,1.8076434135437,0.98
"3035",149,-35.3,"2014_11",0,30.2999992370605,27.406665802002,2.57526731491089,0.98
"3036",149,-35.3,"2014_12",0,112.400001525879,27.4258060455322,2.26447105407715,0.98
"3037",149,-35.3,"2015_01",0,111.699996948242,27.1032257080078,2.10369610786438,0.98
"3038",149,-35.3,"2015_02",0,47.9000015258789,27.71071434021,2.21691584587097,0.98
"3039",149,-35.3,"2015_03",0,12.3000001907349,25.7161293029785,2.18139147758484,0.98
"3040",149,-35.3,"2015_04",0,98.9000015258789,18.8366661071777,1.06952202320099,0.98
"3041",149,-35.3,"2015_05",0,17.1000003814697,15.5419359207153,0.918251752853394,0.98
"3042",149,-35.3,"2015_06",0,85.8000030517578,12.9799995422363,0.75315260887146,0.98
"3043",149,-35.3,"2015_07",0,49.2999992370605,10.6903228759766,0.597866892814636,0.98
"3044",149,-35.3,"2015_08",0,80.3000030517578,12.9290323257446,0.728080928325653,0.98
"3045",149,-35.3,"2015_09",0,14.8999996185303,16.9799995422363,1.11693131923676,0.98
"3046",149,-35.3,"2015_10",0,17.8999996185303,24.567741394043,1.95675206184387,0.98
"3047",149,-35.3,"2015_11",0,94.6999969482422,24.7133331298828,1.9040607213974,0.98
"3048",149,-35.3,"2015_12",0,26.2999992370605,28.8612899780273,2.83986020088196,0.98
"3049",149,-35.3,"2016_01",0,120,28.1645164489746,2.49054074287415,0.98
"3050",149,-35.3,"2016_02",0,30.3999996185303,29.3482761383057,2.66218996047974,0.98
"3051",149,-35.3,"2016_03",0,48.2000007629395,27.2774200439453,2.2665843963623,0.98
"3052",149,-35.3,"2016_04",0,6.5,23.4266662597656,1.73211264610291,0.98
"3053",149,-35.3,"2016_05",0,72.8000030517578,16.6161289215088,0.940957903862,0.98
"3054",149,-35.3,"2016_06",0,153.600006103516,12.3000001907349,0.579069674015045,0.98
"3055",149,-35.3,"2016_07",0,94.4000015258789,12.0870971679688,0.589447379112244,0.98
"3056",149,-35.3,"2016_08",0,53.5999984741211,13.7322578430176,0.78873884677887,0.98
"3057",149,-35.3,"2016_09",0,180,15.3699998855591,0.781218767166138,0.98
"3058",149,-35.3,"2016_10",0,51.5,18.0774192810059,1.17799890041351,0.98
"3059",149,-35.3,"2016_11",0,79.1999969482422,24.5533332824707,1.96350181102753,0.98
"3060",149,-35.3,"2016_12",1,69.5999984741211,28.2516136169434,2.4553394317627,0.98
"3061",149,-35.3,"2017_01",0,11.5,32.1967735290527,3.28963804244995,0.98
