"x";"y";"Month";"MR";"MT";"MV"
148,9;-35,65;"12";74,9666666666643;19,6181720430108;1,3878659779987
148,95;-35,65;"01";85,8333333333314;23,2747311827957;1,77002425996527
148,95;-35,65;"02";62,4166666666647;23,1226477832512;1,68998436396467
148,95;-35,65;"03";76,3666666666647;20,188064516129;1,32277662116353
148,95;-35,65;"04";87,8999999999981;15,7624444444444;0,918613694169455
148,95;-35,65;"05";70,8933333333306;11,3047311827957;0,622379293092476
148,95;-35,65;"06";53,3833333333305;8,25222222222222;0,487238893964224
148,95;-35,65;"07";100,259999999997;7,16301075268817;0,463968247147177
148,95;-35,65;"08";74,7766666666634;8,55903225806452;0,539006558060646
148,95;-35,65;"09";85,8933333333304;11,7414444444444;0,748670061851541
148,95;-35,65;"10";106,109999999997;15,3094623655914;0,991018107813853
148,95;-35,65;"11";82,8133333333308;18,3202222222222;1,24792165594796
148,95;-35,65;"12";68,9766666666644;21,3947311827957;1,58145693399573
149;-35,65;"01";75,9733333333313;24,4939784946237;1,93880912447649
149;-35,65;"02";59,5366666666648;24,2936904761905;1,8487700431652
149;-35,65;"03";70,3233333333313;21,3974193548387;1,45539294881846
149;-35,65;"04";78,5199999999979;17,0167777777778;1,02421180046267
149;-35,65;"05";62,0333333333307;12,5322580645161;0,70561458883026
149;-35,65;"06";42,5899999999972;9,49811111111111;0,559244395304057
149;-35,65;"07";67,4433333333304;8,5194623655914;0,540709776239049
149;-35,65;"08";66,2999999999969;10,0133333333333;0,62570128609897
149;-35,65;"09";74,1566666666642;13,1115555555556;0,840312001663778
149;-35,65;"10";86,0799999999972;16,5583870967742;1,0916478347554
149;-35,65;"11";78,3899999999977;19,5356666666667;1,36505103949043
149;-35,65;"12";65,1766666666645;22,67;1,73884825661618
149,05;-35,65;"01";68,1666666666646;25,3058064516129;2,05145534468434
149,05;-35,65;"02";58,0233333333314;25,0926026272578;1,95705250746162
149,05;-35,65;"03";65,6566666666647;22,2586021505376;1,55097936664217
149,05;-35,65;"04";72,2433333333313;17,9087777777778;1,09918056075772
149,05;-35,65;"05";55,4166666666643;13,420752688172;0,763109073443438
149,05;-35,65;"06";36,6699999999975;10,3742222222222;0,607517800612582
149,05;-35,65;"07";52,3899999999974;9,4552688172043;0,592218013348118
149,05;-35,65;"08";57,4833333333305;11,0098924731183;0,68462280628662
149,05;-35,65;"09";65,4233333333306;14,0497777777778;0,902103836072816
149,05;-35,65;"10";74,5099999999974;17,4250537634409;1,16165104718298
149,05;-35,65;"11";74,5166666666642;20,3956666666667;1,45235046373473
149,05;-35,65;"12";61,2699999999978;23,5351612903226;1,84865429386977
149,1;-35,65;"01";66,389999999998;25,2991397849462;2,04590830826952
149,1;-35,65;"02";54,6533333333316;25,06986863711;1,94767656781342
149,1;-35,65;"03";64,3866666666649;22,2593548387097;1,54483510177302
149,1;-35,65;"04";70,3533333333315;17,9403333333333;1,09758585026695
149,1;-35,65;"05";53,7966666666646;13,4786021505376;0,764117088481303
149,1;-35,65;"06";34,5999999999978;10,4245555555556;0,607924646288157
149,1;-35,65;"07";51,0733333333311;9,52516129032258;0,594996819444882
149,1;-35,65;"08";52,616666666664;11,0833333333333;0,688518451634915
149,1;-35,65;"09";61,3366666666642;14,1093333333333;0,904879825496011
149,1;-35,65;"10";72,603333333331;17,4732258064516;1,16435414600757
149,1;-35,65;"11";74,4699999999975;20,4356666666667;1,45493377712038
149,1;-35,65;"12";58,2233333333312;23,5561290322581;1,84783474810982
149,15;-35,65;"01";NA;NA;NA
149,15;-35,65;"02";NA;NA;NA
149,15;-35,65;"03";NA;NA;NA
149,15;-35,65;"04";NA;NA;NA
149,15;-35,65;"05";NA;NA;NA
149,15;-35,65;"06";NA;NA;NA
149,15;-35,65;"07";NA;NA;NA
149,15;-35,65;"08";NA;NA;NA
149,15;-35,65;"09";NA;NA;NA
149,15;-35,65;"10";NA;NA;NA
149,15;-35,65;"11";NA;NA;NA
149,15;-35,65;"12";NA;NA;NA
149,2;-35,65;"01";NA;NA;NA
149,2;-35,65;"02";NA;NA;NA
149,2;-35,65;"03";NA;NA;NA
149,2;-35,65;"04";NA;NA;NA
149,2;-35,65;"05";NA;NA;NA
149,2;-35,65;"06";NA;NA;NA
149,2;-35,65;"07";NA;NA;NA
149,2;-35,65;"08";NA;NA;NA
149,2;-35,65;"09";NA;NA;NA
149,2;-35,65;"10";NA;NA;NA
149,2;-35,65;"11";NA;NA;NA
149,2;-35,65;"12";NA;NA;NA
149,25;-35,65;"01";NA;NA;NA
149,25;-35,65;"02";NA;NA;NA
149,25;-35,65;"03";NA;NA;NA
149,25;-35,65;"04";NA;NA;NA
149,25;-35,65;"05";NA;NA;NA
149,25;-35,65;"06";NA;NA;NA
149,25;-35,65;"07";NA;NA;NA
149,25;-35,65;"08";NA;NA;NA
149,25;-35,65;"09";NA;NA;NA
149,25;-35,65;"10";NA;NA;NA
149,25;-35,65;"11";NA;NA;NA
149,25;-35,65;"12";NA;NA;NA
149,3;-35,65;"01";NA;NA;NA
149,3;-35,65;"02";NA;NA;NA
149,3;-35,65;"03";NA;NA;NA
149,3;-35,65;"04";NA;NA;NA
149,3;-35,65;"05";NA;NA;NA
149,3;-35,65;"06";NA;NA;NA
149,3;-35,65;"07";NA;NA;NA
149,3;-35,65;"08";NA;NA;NA
149,3;-35,65;"09";NA;NA;NA
149,3;-35,65;"10";NA;NA;NA
149,3;-35,65;"11";NA;NA;NA
149,3;-35,65;"12";NA;NA;NA
149,35;-35,65;"01";NA;NA;NA
149,35;-35,65;"02";NA;NA;NA
149,35;-35,65;"03";NA;NA;NA
149,35;-35,65;"04";NA;NA;NA
149,35;-35,65;"05";NA;NA;NA
149,35;-35,65;"06";NA;NA;NA
149,35;-35,65;"07";NA;NA;NA
149,35;-35,65;"08";NA;NA;NA
149,35;-35,65;"09";NA;NA;NA
149,35;-35,65;"10";NA;NA;NA
149,35;-35,65;"11";NA;NA;NA
149,35;-35,65;"12";NA;NA;NA
149,4;-35,65;"01";NA;NA;NA
149,4;-35,65;"02";NA;NA;NA
149,4;-35,65;"03";NA;NA;NA
149,4;-35,65;"04";NA;NA;NA
149,4;-35,65;"05";NA;NA;NA
149,4;-35,65;"06";NA;NA;NA
149,4;-35,65;"07";NA;NA;NA
149,4;-35,65;"08";NA;NA;NA
149,4;-35,65;"09";NA;NA;NA
149,4;-35,65;"10";NA;NA;NA
149,4;-35,65;"11";NA;NA;NA
149,4;-35,65;"12";NA;NA;NA
149,45;-35,65;"01";NA;NA;NA
149,45;-35,65;"02";NA;NA;NA
149,45;-35,65;"03";NA;NA;NA
149,45;-35,65;"04";NA;NA;NA
149,45;-35,65;"05";NA;NA;NA
149,45;-35,65;"06";NA;NA;NA
149,45;-35,65;"07";NA;NA;NA
149,45;-35,65;"08";NA;NA;NA
149,45;-35,65;"09";NA;NA;NA
149,45;-35,65;"10";NA;NA;NA
149,45;-35,65;"11";NA;NA;NA
149,45;-35,65;"12";NA;NA;NA
148,7;-35,7;"01";NA;NA;NA
148,7;-35,7;"02";NA;NA;NA
148,7;-35,7;"03";NA;NA;NA
148,7;-35,7;"04";NA;NA;NA
148,7;-35,7;"05";NA;NA;NA
148,7;-35,7;"06";NA;NA;NA
148,7;-35,7;"07";NA;NA;NA
148,7;-35,7;"08";NA;NA;NA
148,7;-35,7;"09";NA;NA;NA
148,7;-35,7;"10";NA;NA;NA
148,7;-35,7;"11";NA;NA;NA
148,7;-35,7;"12";NA;NA;NA
148,75;-35,7;"01";NA;NA;NA
148,75;-35,7;"02";NA;NA;NA
148,75;-35,7;"03";NA;NA;NA
148,75;-35,7;"04";NA;NA;NA
148,75;-35,7;"05";NA;NA;NA
148,75;-35,7;"06";NA;NA;NA
148,75;-35,7;"07";NA;NA;NA
148,75;-35,7;"08";NA;NA;NA
148,75;-35,7;"09";NA;NA;NA
148,75;-35,7;"10";NA;NA;NA
148,75;-35,7;"11";NA;NA;NA
148,75;-35,7;"12";NA;NA;NA
148,8;-35,7;"01";96,7399999999979;20,4160215053763;1,43526972575133
148,8;-35,7;"02";70,419999999998;20,443591954023;1,38860165674105
148,8;-35,7;"03";82,3299999999977;17,4422580645161;1,07217588773979
148,8;-35,7;"04";104,646666666664;12,9212222222222;0,724188075781696
148,8;-35,7;"05";98,4866666666637;8,49677419354839;0,469832538488892
148,8;-35,7;"06";88,0999999999967;5,37611111111111;0,351063776661952
148,8;-35,7;"07";191,56333333333;3,94838709677419;0,312512055421949
148,8;-35,7;"08";92,1699999999963;5,11924731182796;0,365912967854209
148,8;-35,7;"09";102,419999999997;8,39466666666667;0,553468825705349
148,8;-35,7;"10";119,433333333331;12,2640860215054;0,777627864563137
148,8;-35,7;"11";92,7133333333305;15,3864444444444;1,00292883533571
148,8;-35,7;"12";79,8599999999975;18,3951612903226;1,26661231520996
148,85;-35,7;"01";87,0966666666647;21,9490322580645;1,60488104468151
148,85;-35,7;"02";64,4499999999978;21,9075205254516;1,54630572697796
148,85;-35,7;"03";77,7766666666646;18,9296774193548;1,20176658447712
148,85;-35,7;"04";94,0299999999979;14,4402222222222;0,82313636360897
148,85;-35,7;"05";83,7433333333304;9,98440860215054;0,546715773349648
148,85;-35,7;"06";70,1899999999968;6,88322222222222;0,417929229028523
148,85;-35,7;"07";143,956666666663;5,62451612903226;0,386001092832415
148,85;-35,7;"08";86,7599999999965;6,91516129032258;0,449154422404144
148,85;-35,7;"09";96,4899999999971;10,1636666666667;0,649250285728938
148,85;-35,7;"10";114,379999999997;13,8825806451613;0,882977579894566
148,85;-35,7;"11";87,9699999999972;16,9375555555556;1,12363567262888
148,85;-35,7;"12";73,3266666666642;19,9733333333333;1,42050292929334
148,9;-35,7;"01";95,4799999999979;20,5391397849462;1,44732382293911
148,9;-35,7;"02";70,6566666666646;20,5119417077176;1,39175650829997
148,9;-35,7;"03";82,2399999999977;17,5478494623656;1,07763148078354
148,9;-35,7;"04";102,133333333331;13,0872222222222;0,734219452088906
148,9;-35,7;"05";88,3733333333303;8,69741935483871;0,481760420856537
148,9;-35,7;"06";75,6099999999969;5,58566666666667;0,361752223182056
148,9;-35,7;"07";173,916666666663;4,22462365591398;0,328132440967946
148,9;-35,7;"08";80,3866666666631;5,42559139784946;0,384502753206799
148,9;-35,7;"09";100,47333333333;8,66988888888889;0,572005973139571
148,9;-35,7;"10";124,23333333333;12,480752688172;0,794890602523841
148,9;-35,7;"11";89,586666666664;15,5743333333333;1,01941140705513
148,9;-35,7;"12";75,1266666666645;18,5868817204301;1,28649991971831
148,95;-35,7;"01";82,0666666666647;22,8521505376344;1,71553017257923
148,95;-35,7;"02";62,7299999999981;22,7252873563218;1,64133544278902
148,95;-35,7;"03";73,3533333333312;19,7836559139785;1,28198705644056
148,95;-35,7;"04";86,9166666666645;15,3715555555556;0,891095154194368
148,95;-35,7;"05";68,7799999999973;10,9272043010753;0,603452901602272
148,95;-35,7;"06";53,9699999999972;7,85644444444444;0,469032353634636
148,95;-35,7;"07";106,439999999997;6,73688172043011;0,444622451812029
148,95;-35,7;"08";73,2166666666634;8,11602150537635;0,517159708020508
148,95;-35,7;"09";85,426666666664;11,3001111111111;0,722565408100684
148,95;-35,7;"10";105,109999999997;14,9003225806452;0,961103571887298
148,95;-35,7;"11";83,1799999999975;17,9011111111111;1,20952843759623
148,95;-35,7;"12";67,5799999999978;20,9543010752688;1,52947749386552
149;-35,7;"01";75,3766666666648;24,0998924731183;1,88546124636646
149;-35,7;"02";58,1966666666649;23,9127668308703;1,79912294373864
149;-35,7;"03";68,8833333333314;20,9847311827957;1,40998682770678
149;-35,7;"04";78,0199999999982;16,6146666666667;0,993050380663739
149;-35,7;"05";60,0866666666642;12,1364516129032;0,683356547047214
149;-35,7;"06";43,896666666664;9,08744444444445;0,538450916359822
149;-35,7;"07";72,1966666666637;8,09881720430108;0,520452357307878
149;-35,7;"08";65,0866666666638;9,57827956989247;0,603556746284487
149;-35,7;"09";73,246666666664;12,6883333333333;0,815538051144944
149;-35,7;"10";87,5833333333306;16,1737634408602;1,06330458585934
149;-35,7;"11";78,8233333333309;19,1403333333333;1,32717576095627
149;-35,7;"12";64,6333333333313;22,250752688172;1,68617536100329
149,05;-35,7;"01";73,1566666666648;24,1159139784946;1,88517632172793
149,05;-35,7;"02";55,3933333333315;23,9131280788177;1,79559702745445
149,05;-35,7;"03";67,8266666666646;21,0096774193548;1,40883720802364
149,05;-35,7;"04";76,3633333333314;16,6734444444444;0,995796953630116
149,05;-35,7;"05";58,4066666666642;12,2209677419355;0,688027497801569
149,05;-35,7;"06";40,9966666666643;9,17077777777778;0,542581531099147
149,05;-35,7;"07";68,4699999999973;8,20150537634409;0,526590747486359
149,05;-35,7;"08";59,2233333333305;9,69247311827957;0,611366896531595
149,05;-35,7;"09";70,1899999999975;12,7845555555556;0,822048339098692
149,05;-35,7;"10";84,8299999999974;16,2484946236559;1,069476704684
149,05;-35,7;"11";78,4099999999976;19,2008888888889;1,33280189561347
149,05;-35,7;"12";63,5366666666645;22,3037634408602;1,69177115450623
149,1;-35,7;"01";66,9166666666648;24,9725806451613;2,0016329759792
149,1;-35,7;"02";53,5466666666649;24,7513095238095;1,90633641248217
149,1;-35,7;"03";64,9766666666648;21,9115053763441;1,50639509645201
149,1;-35,7;"04";70,4299999999981;17,6121111111111;1,07334534890122
149,1;-35,7;"05";53,1333333333312;13,1574193548387;0,748470213055931
149,1;-35,7;"06";35,2899999999977;10,1034444444444;0,594040610939264
149,1;-35,7;"07";51,9599999999979;9,20516129032258;0,582082606739895
149,1;-35,7;"08";52,6599999999974;10,7537634408602;0,673889707221139
149,1;-35,7;"09";60,4199999999975;13,7883333333333;0,888379744042953
149,1;-35,7;"10";73,7633333333308;17,1660215053763;1,14316453789511
149,1;-35,7;"11";75,3166666666641;20,1036666666667;1,42216436610454
149,1;-35,7;"12";60,4833333333312;23,2121505376344;1,80350563969984
149,15;-35,7;"01";NA;NA;NA
149,15;-35,7;"02";NA;NA;NA
149,15;-35,7;"03";NA;NA;NA
149,15;-35,7;"04";NA;NA;NA
149,15;-35,7;"05";NA;NA;NA
149,15;-35,7;"06";NA;NA;NA
149,15;-35,7;"07";NA;NA;NA
149,15;-35,7;"08";NA;NA;NA
149,15;-35,7;"09";NA;NA;NA
149,15;-35,7;"10";NA;NA;NA
149,15;-35,7;"11";NA;NA;NA
149,15;-35,7;"12";NA;NA;NA
149,2;-35,7;"01";NA;NA;NA
149,2;-35,7;"02";NA;NA;NA
149,2;-35,7;"03";NA;NA;NA
149,2;-35,7;"04";NA;NA;NA
149,2;-35,7;"05";NA;NA;NA
149,2;-35,7;"06";NA;NA;NA
149,2;-35,7;"07";NA;NA;NA
149,2;-35,7;"08";NA;NA;NA
149,2;-35,7;"09";NA;NA;NA
149,2;-35,7;"10";NA;NA;NA
149,2;-35,7;"11";NA;NA;NA
149,2;-35,7;"12";NA;NA;NA
149,25;-35,7;"01";NA;NA;NA
149,25;-35,7;"02";NA;NA;NA
149,25;-35,7;"03";NA;NA;NA
149,25;-35,7;"04";NA;NA;NA
149,25;-35,7;"05";NA;NA;NA
149,25;-35,7;"06";NA;NA;NA
149,25;-35,7;"07";NA;NA;NA
149,25;-35,7;"08";NA;NA;NA
149,25;-35,7;"09";NA;NA;NA
149,25;-35,7;"10";NA;NA;NA
149,25;-35,7;"11";NA;NA;NA
149,25;-35,7;"12";NA;NA;NA
149,3;-35,7;"01";NA;NA;NA
149,3;-35,7;"02";NA;NA;NA
149,3;-35,7;"03";NA;NA;NA
149,3;-35,7;"04";NA;NA;NA
149,3;-35,7;"05";NA;NA;NA
149,3;-35,7;"06";NA;NA;NA
149,3;-35,7;"07";NA;NA;NA
149,3;-35,7;"08";NA;NA;NA
149,3;-35,7;"09";NA;NA;NA
149,3;-35,7;"10";NA;NA;NA
149,3;-35,7;"11";NA;NA;NA
149,3;-35,7;"12";NA;NA;NA
149,35;-35,7;"01";NA;NA;NA
149,35;-35,7;"02";NA;NA;NA
149,35;-35,7;"03";NA;NA;NA
149,35;-35,7;"04";NA;NA;NA
149,35;-35,7;"05";NA;NA;NA
149,35;-35,7;"06";NA;NA;NA
149,35;-35,7;"07";NA;NA;NA
149,35;-35,7;"08";NA;NA;NA
149,35;-35,7;"09";NA;NA;NA
149,35;-35,7;"10";NA;NA;NA
149,35;-35,7;"11";NA;NA;NA
149,35;-35,7;"12";NA;NA;NA
149,4;-35,7;"01";NA;NA;NA
149,4;-35,7;"02";NA;NA;NA
149,4;-35,7;"03";NA;NA;NA
149,4;-35,7;"04";NA;NA;NA
149,4;-35,7;"05";NA;NA;NA
149,4;-35,7;"06";NA;NA;NA
149,4;-35,7;"07";NA;NA;NA
149,4;-35,7;"08";NA;NA;NA
149,4;-35,7;"09";NA;NA;NA
149,4;-35,7;"10";NA;NA;NA
149,4;-35,7;"11";NA;NA;NA
149,4;-35,7;"12";NA;NA;NA
149,45;-35,7;"01";NA;NA;NA
149,45;-35,7;"02";NA;NA;NA
149,45;-35,7;"03";NA;NA;NA
149,45;-35,7;"04";NA;NA;NA
149,45;-35,7;"05";NA;NA;NA
149,45;-35,7;"06";NA;NA;NA
149,45;-35,7;"07";NA;NA;NA
149,45;-35,7;"08";NA;NA;NA
149,45;-35,7;"09";NA;NA;NA
149,45;-35,7;"10";NA;NA;NA
149,45;-35,7;"11";NA;NA;NA
149,45;-35,7;"12";NA;NA;NA
148,7;-35,75;"01";NA;NA;NA
148,7;-35,75;"02";NA;NA;NA
148,7;-35,75;"03";NA;NA;NA
148,7;-35,75;"04";NA;NA;NA
148,7;-35,75;"05";NA;NA;NA
148,7;-35,75;"06";NA;NA;NA
148,7;-35,75;"07";NA;NA;NA
148,7;-35,75;"08";NA;NA;NA
148,7;-35,75;"09";NA;NA;NA
148,7;-35,75;"10";NA;NA;NA
148,7;-35,75;"11";NA;NA;NA
148,7;-35,75;"12";NA;NA;NA
148,75;-35,75;"01";NA;NA;NA
148,75;-35,75;"02";NA;NA;NA
148,75;-35,75;"03";NA;NA;NA
148,75;-35,75;"04";NA;NA;NA
148,75;-35,75;"05";NA;NA;NA
148,75;-35,75;"06";NA;NA;NA
148,75;-35,75;"07";NA;NA;NA
148,75;-35,75;"08";NA;NA;NA
148,75;-35,75;"09";NA;NA;NA
148,75;-35,75;"10";NA;NA;NA
148,75;-35,75;"11";NA;NA;NA
148,75;-35,75;"12";NA;NA;NA
148,8;-35,75;"01";NA;NA;NA
148,8;-35,75;"02";NA;NA;NA
148,8;-35,75;"03";NA;NA;NA
148,8;-35,75;"04";NA;NA;NA
148,8;-35,75;"05";NA;NA;NA
148,8;-35,75;"06";NA;NA;NA
148,8;-35,75;"07";NA;NA;NA
148,8;-35,75;"08";NA;NA;NA
148,8;-35,75;"09";NA;NA;NA
148,8;-35,75;"10";NA;NA;NA
148,8;-35,75;"11";NA;NA;NA
148,8;-35,75;"12";NA;NA;NA
148,85;-35,75;"01";89,2799999999981;20,6279569892473;1,45460728135721
148,85;-35,75;"02";67,5166666666647;20,6344540229885;1,40451032427535
148,85;-35,75;"03";78,0899999999978;17,6610752688172;1,08708623208666
148,85;-35,75;"04";96,9499999999977;13,1965555555556;0,742076005203029
148,85;-35,75;"05";89,5133333333303;8,79688172043011;0,487524372120939
148,85;-35,75;"06";75,099999999997;5,67733333333333;0,365622667237185
148,85;-35,75;"07";167,659999999997;4,30731182795699;0,330686996789068
148,85;-35,75;"08";81,7666666666632;5,50322580645161;0,385811712759076
148,85;-35,75;"09";97,7533333333304;8,75144444444445;0,574186986548205
148,85;-35,75;"10";115,289999999997;12,5644086021505;0,79753222531609
148,85;-35,75;"11";89,0333333333306;15,6455555555556;1,02152941778716
148,85;-35,75;"12";73,2533333333309;18,637311827957;1,28642301897528
148,9;-35,75;"01";88,0933333333312;20,615376344086;1,45319000290687
148,9;-35,75;"02";69,039999999998;20,5974548440066;1,39896204802062
148,9;-35,75;"03";77,5399999999977;17,6406451612903;1,0839949737313
148,9;-35,75;"04";96,8366666666643;13,2067777777778;0,74265996320794
148,9;-35,75;"05";85,1766666666638;8,82172043010753;0,490145747970429
148,9;-35,75;"06";71,7633333333302;5,71077777777778;0,368239850798725
148,9;-35,75;"07";164,11333333333;4,36752688172043;0,335377267029096
148,9;-35,75;"08";76,7799999999966;5,57354838709677;0,391843219379824
148,9;-35,75;"09";97,6366666666636;8,80433333333333;0,579520336012873
148,9;-35,75;"10";117,459999999997;12,598064516129;0,802283664772748
148,9;-35,75;"11";88,1699999999973;15,6654444444444;1,02463595850186
148,9;-35,75;"12";72,073333333331;18,6579569892473;1,28985049234283
148,95;-35,75;"01";72,6933333333315;23,5677419354839;1,8130460356272
148,95;-35,75;"02";61,1266666666648;23,4278448275862;1,73639103798914
148,95;-35,75;"03";69,5866666666645;20,4810752688172;1,35781227848543
148,95;-35,75;"04";78,189999999998;16,0832222222222;0,951735819404324
148,95;-35,75;"05";60,8366666666642;11,6060215053763;0,651233686078139
148,95;-35,75;"06";48,1733333333306;8,531;0,50852416233884
148,95;-35,75;"07";82,4499999999971;7,48569892473118;0,487205368472684
148,95;-35,75;"08";69,9533333333301;8,92666666666667;0,565150814014737
148,95;-35,75;"09";78,3666666666639;12,0747777777778;0,774535797677106
148,95;-35,75;"10";94,5666666666641;15,6191397849462;1,01799542929537
148,95;-35,75;"11";80,2966666666643;18,5932222222222;1,27423827113377
148,95;-35,75;"12";64,3866666666645;21,6669892473118;1,61303808751606
149;-35,75;"01";71,2866666666648;24,0276344086022;1,87791989214158
149;-35,75;"02";59,1399999999981;23,8526683087028;1,79414666234768
149;-35,75;"03";67,4133333333312;20,9129032258065;1,40363565111353
149;-35,75;"04";75,1266666666647;16,5521111111111;0,991092984618412
149;-35,75;"05";56,0933333333311;12,070752688172;0,683139101960646
149;-35,75;"06";43,5966666666643;9,00611111111111;0,536414139577084
149;-35,75;"07";69,8133333333308;8,02344086021505;0,51884655966073
149;-35,75;"08";64,0533333333304;9,51086021505376;0,60247758401017
149;-35,75;"09";71,3766666666641;12,6168888888889;0,812893470310503
149;-35,75;"10";87,2566666666641;16,1091397849462;1,05894766581315
149;-35,75;"11";78,4366666666643;19,065;1,32089640830954
149;-35,75;"12";62,699999999998;22,1641935483871;1,67538126961839
149,05;-35,75;"01";76,6733333333313;22,507311827957;1,66854625891854
149,05;-35,75;"02";59,2433333333314;22,3658784893268;1,59198330728911
149,05;-35,75;"03";70,4199999999979;19,4722580645161;1,24507760846166
149,05;-35,75;"04";82,3533333333313;15,1385555555556;0,872947627844082
149,05;-35,75;"05";64,1066666666643;10,7511827956989;0,596007121766927
149,05;-35,75;"06";49,4133333333309;7,676;0,461780451540318
149,05;-35,75;"07";99,5633333333307;6,58666666666667;0,44134699479146
149,05;-35,75;"08";61,3933333333304;7,95978494623656;0,514132644035803
149,05;-35,75;"09";79,226666666664;11,105;0,714027983082665
149,05;-35,75;"10";100,246666666664;14,6837634408602;0,948241363417718
149,05;-35,75;"11";81,5466666666641;17,6511111111111;1,18762734434671
149,05;-35,75;"12";65,3733333333312;20,671935483871;1,49612449969976
149,1;-35,75;"01";65,0399999999982;24,9412903225806;1,99848726018462
149,1;-35,75;"02";53,7833333333315;24,7290229885057;1,90548752988543
149,1;-35,75;"03";64,3733333333313;21,8802150537634;1,50414889704797
149,1;-35,75;"04";66,989999999998;17,5927777777778;1,07476205312543
149,1;-35,75;"05";50,6799999999979;13,1377419354839;0,751480787351567
149,1;-35,75;"06";34,6699999999978;10,0702222222222;0,594850655297438
149,1;-35,75;"07";48,793333333331;9,19258064516129;0,584368118924159
149,1;-35,75;"08";51,6733333333306;10,7474193548387;0,677212387203209
149,1;-35,75;"09";58,146666666664;13,7776666666667;0,890988397548596
149,1;-35,75;"10";71,2333333333307;17,1574193548387;1,14453536283265
149,1;-35,75;"11";74,473333333331;20,0791111111111;1,42056623855399
149,1;-35,75;"12";59,3233333333312;23,1688172043011;1,79732872986345
149,15;-35,75;"01";NA;NA;NA
149,15;-35,75;"02";NA;NA;NA
149,15;-35,75;"03";NA;NA;NA
149,15;-35,75;"04";NA;NA;NA
149,15;-35,75;"05";NA;NA;NA
149,15;-35,75;"06";NA;NA;NA
149,15;-35,75;"07";NA;NA;NA
149,15;-35,75;"08";NA;NA;NA
149,15;-35,75;"09";NA;NA;NA
149,15;-35,75;"10";NA;NA;NA
149,15;-35,75;"11";NA;NA;NA
149,15;-35,75;"12";NA;NA;NA
149,2;-35,75;"01";NA;NA;NA
149,2;-35,75;"02";NA;NA;NA
149,2;-35,75;"03";NA;NA;NA
149,2;-35,75;"04";NA;NA;NA
149,2;-35,75;"05";NA;NA;NA
149,2;-35,75;"06";NA;NA;NA
149,2;-35,75;"07";NA;NA;NA
149,2;-35,75;"08";NA;NA;NA
149,2;-35,75;"09";NA;NA;NA
149,2;-35,75;"10";NA;NA;NA
149,2;-35,75;"11";NA;NA;NA
149,2;-35,75;"12";NA;NA;NA
149,25;-35,75;"01";NA;NA;NA
149,25;-35,75;"02";NA;NA;NA
149,25;-35,75;"03";NA;NA;NA
149,25;-35,75;"04";NA;NA;NA
149,25;-35,75;"05";NA;NA;NA
149,25;-35,75;"06";NA;NA;NA
149,25;-35,75;"07";NA;NA;NA
149,25;-35,75;"08";NA;NA;NA
149,25;-35,75;"09";NA;NA;NA
149,25;-35,75;"10";NA;NA;NA
149,25;-35,75;"11";NA;NA;NA
149,25;-35,75;"12";NA;NA;NA
149,3;-35,75;"01";NA;NA;NA
149,3;-35,75;"02";NA;NA;NA
149,3;-35,75;"03";NA;NA;NA
149,3;-35,75;"04";NA;NA;NA
149,3;-35,75;"05";NA;NA;NA
149,3;-35,75;"06";NA;NA;NA
149,3;-35,75;"07";NA;NA;NA
149,3;-35,75;"08";NA;NA;NA
149,3;-35,75;"09";NA;NA;NA
149,3;-35,75;"10";NA;NA;NA
149,3;-35,75;"11";NA;NA;NA
149,3;-35,75;"12";NA;NA;NA
149,35;-35,75;"01";NA;NA;NA
149,35;-35,75;"02";NA;NA;NA
149,35;-35,75;"03";NA;NA;NA
149,35;-35,75;"04";NA;NA;NA
149,35;-35,75;"05";NA;NA;NA
149,35;-35,75;"06";NA;NA;NA
149,35;-35,75;"07";NA;NA;NA
149,35;-35,75;"08";NA;NA;NA
149,35;-35,75;"09";NA;NA;NA
149,35;-35,75;"10";NA;NA;NA
149,35;-35,75;"11";NA;NA;NA
149,35;-35,75;"12";NA;NA;NA
149,4;-35,75;"01";NA;NA;NA
149,4;-35,75;"02";NA;NA;NA
149,4;-35,75;"03";NA;NA;NA
149,4;-35,75;"04";NA;NA;NA
149,4;-35,75;"05";NA;NA;NA
149,4;-35,75;"06";NA;NA;NA
149,4;-35,75;"07";NA;NA;NA
149,4;-35,75;"08";NA;NA;NA
149,4;-35,75;"09";NA;NA;NA
149,4;-35,75;"10";NA;NA;NA
149,4;-35,75;"11";NA;NA;NA
149,4;-35,75;"12";NA;NA;NA
149,45;-35,75;"01";NA;NA;NA
149,45;-35,75;"02";NA;NA;NA
149,45;-35,75;"03";NA;NA;NA
149,45;-35,75;"04";NA;NA;NA
149,45;-35,75;"05";NA;NA;NA
149,45;-35,75;"06";NA;NA;NA
149,45;-35,75;"07";NA;NA;NA
149,45;-35,75;"08";NA;NA;NA
149,45;-35,75;"09";NA;NA;NA
149,45;-35,75;"10";NA;NA;NA
149,45;-35,75;"11";NA;NA;NA
149,45;-35,75;"12";NA;NA;NA
148,7;-35,8;"01";NA;NA;NA
148,7;-35,8;"02";NA;NA;NA
148,7;-35,8;"03";NA;NA;NA
148,7;-35,8;"04";NA;NA;NA
148,7;-35,8;"05";NA;NA;NA
148,7;-35,8;"06";NA;NA;NA
148,7;-35,8;"07";NA;NA;NA
148,7;-35,8;"08";NA;NA;NA
